epoch,acc,acc_likelihood,loss,val_acc,val_acc_likelihood,val_loss
0,0.1328125,0.1138010323047638,3.588228613138199,0.2113,0.14484956579208375,2.164605786895752
1,0.16796875,0.16067085787653923,2.8921642005443573,0.3659,0.21459828028678893,1.823825537109375
2,0.27734375,0.2095915861427784,2.5724931061267853,0.4999,0.2987775580406189,1.5134367767333985
3,0.3125,0.2474295198917389,2.347509443759918,0.5833,0.3678398509025574,1.3045839237213135
4,0.3984375,0.30794397182762623,1.8600489050149918,0.627,0.42073066077232363,1.173784025001526
5,0.40234375,0.31260427460074425,1.7665509432554245,0.6569,0.47278800077438354,1.0725030869483947
6,0.484375,0.37304330989718437,1.591649442911148,0.6758,0.5092938952445983,1.0066425065994262
7,0.4921875,0.3960179202258587,1.517334058880806,0.6879,0.5359390586853028,0.965944486618042
8,0.51953125,0.41545772925019264,1.4670517444610596,0.6934,0.551600722694397,0.9391342859268188
9,0.4921875,0.4093865267932415,1.4843249320983887,0.6996,0.5679716296195984,0.9033884947776795
10,0.56640625,0.43946246057748795,1.3434226661920547,0.7085,0.588756325340271,0.8601376710891724
11,0.6171875,0.49205417558550835,1.156873382627964,0.7243,0.6081884980201722,0.8156275197029114
12,0.60546875,0.4826924353837967,1.198654219508171,0.7408,0.622013067817688,0.7789097458839417
13,0.6328125,0.5219263508915901,1.0523326694965363,0.7494,0.6334806171417237,0.7573463050842285
14,0.6484375,0.5312331840395927,1.0161913111805916,0.7607,0.6478224493980408,0.7276446422100067
15,0.625,0.512140229344368,1.1043953970074654,0.7755,0.6627881005287171,0.6831619291782379
16,0.65625,0.5474852658808231,0.9626331739127636,0.7887,0.6742560355186462,0.6503635709285736
17,0.6796875,0.5613893605768681,0.922037199139595,0.7962,0.682499314403534,0.6331925823688507
18,0.72265625,0.5966839417815208,0.812950611114502,0.8067,0.6894086753845214,0.6153437266349793
19,0.6796875,0.5743194259703159,0.8977006748318672,0.813,0.7003463213920593,0.5904620860099793
20,0.68359375,0.5773589834570885,0.8879908323287964,0.8185,0.7068066599845886,0.5783674049854278
21,0.71875,0.5840333215892315,0.8956666626036167,0.8237,0.7128436044692993,0.5634468459129334
22,0.7421875,0.630509577691555,0.7410591244697571,0.8316,0.7209749179840088,0.5456459716796875
23,0.7265625,0.6081528142094612,0.7527699992060661,0.8377,0.7292901206970215,0.5277875218629837
24,0.73046875,0.6021853387355804,0.8188228979706764,0.8443,0.7393979168891907,0.5056413494110107
25,0.75,0.6257189363241196,0.8160825558006763,0.8499,0.7463560034751892,0.48918295872211454
26,0.7421875,0.6230407729744911,0.750621423125267,0.8547,0.7520691414833068,0.4757619267702103
27,0.80078125,0.6596275717020035,0.6968567669391632,0.86,0.7574073314666748,0.4617292820215225
28,0.78515625,0.6671900674700737,0.6892345696687698,0.8626,0.7616604919433594,0.45222380472421647
29,0.76171875,0.6634842753410339,0.6911749318242073,0.8643,0.7655615341186524,0.44520534747838975
30,0.73828125,0.6561063751578331,0.6884621605277061,0.8679,0.7672820749282837,0.4380653841972351
31,0.796875,0.6830027475953102,0.5997139438986778,0.8705,0.7706256663322448,0.42940194280147553
32,0.84375,0.6852274537086487,0.5620672851800919,0.8714,0.7757534628868104,0.4214526177287102
33,0.77734375,0.6789805889129639,0.6036521159112453,0.8699,0.7757925185203552,0.4274042214155197
34,0.80859375,0.6977542340755463,0.5890701785683632,0.8653,0.7751082538604737,0.4367575506925583
35,0.81640625,0.7136843353509903,0.5637623816728592,0.8667,0.7780252723693848,0.4306399272799492
36,0.83984375,0.7256711050868034,0.5135576575994492,0.8698,0.7790166282653809,0.4227544857144356
37,0.84765625,0.7101704999804497,0.5469760373234749,0.875,0.7832675691604615,0.4094575256943703
38,0.828125,0.7076875567436218,0.5281386114656925,0.8781,0.7884161831855774,0.39951778697967527
39,0.8515625,0.7305706813931465,0.4741218835115433,0.8787,0.7937237103462219,0.39406479901075364
40,0.80078125,0.7086836323142052,0.5671909116208553,0.8814,0.8010684335708618,0.38504446395635605
41,0.82421875,0.7261127755045891,0.5106999166309834,0.8815,0.8039051622390747,0.38173037614822386
42,0.83984375,0.749812975525856,0.44874095916748047,0.8811,0.8067115827560425,0.378383464217186
43,0.86328125,0.7466613873839378,0.4535920303314924,0.8836,0.8099872012138367,0.37184803493022917
44,0.8828125,0.7704256772994995,0.4382304437458515,0.8844,0.8126868982315063,0.36711989974975584
45,0.83984375,0.7326949313282967,0.5138088203966618,0.8854,0.8148509515762329,0.3632684821009636
46,0.83984375,0.7307738959789276,0.5198317617177963,0.8872,0.8188873908042907,0.3573332275152206
47,0.88671875,0.7465307712554932,0.42688567005097866,0.8872,0.8202395082473755,0.3579956137895584
48,0.8359375,0.7464824989438057,0.4870549216866493,0.889,0.8220357357025146,0.3544509050786495
49,0.8671875,0.7661755308508873,0.41828926652669907,0.8896,0.8217279574394226,0.3546669758617878
