epoch,acc,acc_likelihood,loss,val_acc,val_acc_likelihood,val_loss
0,0.109375,0.11719383299350739,3.436477780342102,0.214,0.15743192298412323,2.0811100427627562
1,0.203125,0.1814554762095213,2.7124852687120438,0.4475,0.2615016011714935,1.6187067125320436
2,0.2734375,0.21446539089083672,2.37288698554039,0.5569,0.35656845288276673,1.35002429561615
3,0.28515625,0.26714987866580486,1.9508313536643982,0.6137,0.432186004114151,1.1669904439926146
4,0.4765625,0.35038112103939056,1.6087460815906525,0.6662,0.49318364477157595,1.03393106880188
5,0.46875,0.375905629247427,1.5931545943021774,0.6874,0.5318496955871582,0.9630408495903016
6,0.6171875,0.4774467684328556,1.249162569642067,0.7132,0.5621001897811889,0.8995614530563355
7,0.61328125,0.48412346839904785,1.1749788895249367,0.7274,0.586139050579071,0.8465398065567017
8,0.60546875,0.4937444031238556,1.1184715703129768,0.7417,0.6093304098129273,0.8010910843849182
9,0.671875,0.5259463042020798,0.9783612564206123,0.7532,0.6284920927047729,0.7662815905570984
10,0.68359375,0.5326627902686596,0.9670697674155235,0.7618,0.6418035861968994,0.737490732049942
11,0.72265625,0.5861121341586113,0.8360101133584976,0.7721,0.6540951071739197,0.7069888823986054
12,0.6875,0.5964377969503403,0.8506869897246361,0.7787,0.6660150281906128,0.6819083661556243
13,0.73828125,0.60090322047472,0.7586564645171165,0.7832,0.6785747011184693,0.6574334862709046
14,0.76953125,0.6290592402219772,0.7484006285667419,0.7871,0.6896408780097961,0.6452269580841065
15,0.7890625,0.6479013413190842,0.7019688747823238,0.7956,0.7019363124847412,0.6254766180753708
16,0.76953125,0.6399858966469765,0.7276398167014122,0.8047,0.712318288898468,0.6029530171871186
17,0.7578125,0.6434608995914459,0.7268771193921566,0.8087,0.7214125503540039,0.5904637681007385
18,0.734375,0.6305570676922798,0.7607311308383942,0.8128,0.7256276727676392,0.5857378728151321
19,0.765625,0.6605533808469772,0.6995289176702499,0.8127,0.7272270474433898,0.582611535692215
20,0.82421875,0.6981985569000244,0.6024867221713066,0.8109,0.7281677425384522,0.5767620325803756
21,0.796875,0.6835473999381065,0.6433853581547737,0.8168,0.7338381330490112,0.5588315600633621
22,0.83203125,0.7026659846305847,0.5812487937510014,0.8207,0.737455079460144,0.5478452389717102
23,0.82421875,0.7130018398165703,0.5342640839517117,0.8286,0.7433908924102783,0.5301297968149186
24,0.80859375,0.6966224983334541,0.5760165303945541,0.8335,0.7488867471694947,0.513380206489563
25,0.83984375,0.7274181246757507,0.5191648080945015,0.8401,0.7560759708404541,0.49623626897335055
26,0.8359375,0.7115042805671692,0.5271156616508961,0.8421,0.7606903363227844,0.4896825512647629
27,0.828125,0.7267671525478363,0.5373329892754555,0.8464,0.7671482880592346,0.47775478687286377
28,0.875,0.7425775900483131,0.4491543285548687,0.8483,0.7703784799575806,0.4769025740027428
29,0.875,0.7550528645515442,0.4445876367390156,0.8453,0.772896068763733,0.4749314906835556
30,0.85546875,0.7429874837398529,0.4559459872543812,0.8472,0.7778775266647339,0.4687429245114326
31,0.87109375,0.7571670264005661,0.44811564683914185,0.8505,0.7823408491134644,0.46441452605724337
32,0.875,0.7853533998131752,0.3490309603512287,0.8493,0.783633107662201,0.46752742948532106
33,0.84375,0.7564502954483032,0.4483172371983528,0.8495,0.7840774578094483,0.46823904458284377
34,0.89453125,0.7843227833509445,0.4223906584084034,0.8451,0.7827125165939331,0.4725736143946648
35,0.85546875,0.7629248648881912,0.43386111594736576,0.8457,0.7843899432182312,0.470691779255867
36,0.86328125,0.7856835946440697,0.3973071128129959,0.8468,0.7880956699371338,0.46309909332990645
37,0.875,0.7931673675775528,0.3694998547434807,0.8495,0.7904014258384705,0.4554700064241886
38,0.8671875,0.7922437191009521,0.35651253163814545,0.8513,0.7926146833419799,0.45047257868051527
39,0.9140625,0.8013311251997948,0.3611840680241585,0.853,0.7933521347999573,0.44947946575284004
40,0.921875,0.8194552436470985,0.3047569990158081,0.8526,0.794594826889038,0.44671691716909406
41,0.88671875,0.8007632717490196,0.3832733742892742,0.8529,0.7962438766479493,0.44349411726593974
42,0.88671875,0.7915219739079475,0.37543037347495556,0.8601,0.8022882081985474,0.4273829739391804
43,0.9140625,0.8371900394558907,0.2728981813415885,0.8629,0.8054370226860046,0.41995147451758386
44,0.91015625,0.8214436620473862,0.29497667495161295,0.8637,0.8073742042541504,0.4165179048418999
45,0.89453125,0.8135367780923843,0.35787106305360794,0.8634,0.8072495277404785,0.418734705811739
46,0.8828125,0.8074937462806702,0.3572904132306576,0.8624,0.8093300996780396,0.41759768767356875
47,0.9375,0.8378091230988503,0.26681450195610523,0.8661,0.8146097345352172,0.40654736768007277
48,0.90625,0.8336124867200851,0.3072244916111231,0.8703,0.8177673927307129,0.39714358352422713
49,0.8984375,0.8193962797522545,0.32504235208034515,0.8743,0.8209673886299134,0.38851924270391464
