epoch,acc,acc_likelihood,loss,val_acc,val_acc_likelihood,val_loss
0,0.8312833333333334,0.7569470338821411,0.5397113704527418,0.9701,0.951434682559967,0.09245338252149522
1,0.9301333333333334,0.8907058240572612,0.2364648675089081,0.9784,0.9657265707015992,0.06381915280688553
2,0.9474333333333333,0.9176301125208537,0.1805979671786229,0.9817,0.9741919584274292,0.05290359461302869
3,0.95485,0.9302475255648295,0.15458559478471676,0.9835,0.9756872416496277,0.049849159037601204
4,0.9599333333333333,0.9371943972587585,0.13797720502490798,0.9847,0.9784189249038696,0.045579994656844064
5,0.9624166666666667,0.9426939240455627,0.1273948084950447,0.9864,0.981019306564331,0.041143299902463334
6,0.9658666666666667,0.9468240048090617,0.11796830750977,0.9855,0.9795760348320007,0.045051729886466635
7,0.9672333333333333,0.9493400884946187,0.11307442391440273,0.9881,0.9825406938552856,0.037666523460345346
8,0.96795,0.950565027777354,0.10955007725432515,0.9881,0.9821675468444824,0.04060316260175314
9,0.9701166666666666,0.9525800514221191,0.10564935018594067,0.9879,0.9828883850097656,0.03871538954097778
10,0.97205,0.9564405423164367,0.09696556874165932,0.9883,0.9839507638931274,0.03771466430304572
11,0.97225,0.956682639503479,0.0968868571780622,0.9895,0.9850205419540405,0.03144239044128917
12,0.9729,0.9579180226961772,0.09317369171952208,0.989,0.9849857281684875,0.03194843183150515
13,0.9743166666666667,0.9592666106541952,0.09220740782699237,0.9895,0.985186056137085,0.03238295131549239
14,0.9743333333333334,0.9597859484990438,0.0884340150338908,0.9903,0.9855554248809815,0.03224595409587491
15,0.9735166666666667,0.9593185302734375,0.09218183842698734,0.9895,0.9850925121307373,0.0323330030485522
16,0.97425,0.9601725573857626,0.08864921172993878,0.9876,0.9836856324195862,0.03563817185247317
17,0.97615,0.9623469339370727,0.08298282174132765,0.9896,0.9861990745544433,0.03365695761463139
18,0.9758,0.9627104940414428,0.08273674718601008,0.9902,0.9862838125228882,0.03227609434562037
19,0.9765333333333334,0.964035649617513,0.0803818571170171,0.9905,0.9863586707115173,0.029927125907433218
20,0.97685,0.9639220260938008,0.08002067471885432,0.9902,0.9871949142456055,0.028582913082675077
21,0.97685,0.9643960723876953,0.07999118076538046,0.9907,0.9873844928741455,0.02877289427584037
22,0.9782333333333333,0.9654304921150207,0.07741396318313976,0.9909,0.9871297383308411,0.02930889125717804
23,0.9772,0.964486101659139,0.07719362373327215,0.9905,0.9874214939117432,0.02959944631087128
24,0.9783333333333334,0.9660533625602722,0.07564580020035307,0.9903,0.9876020970344543,0.030396516240772324
25,0.9786,0.9668166407903035,0.07362334466756632,0.9909,0.9870801435470581,0.03159311919655301
26,0.97925,0.9674733519236247,0.07349687465491395,0.9902,0.9865748118400574,0.03323883612857899
27,0.9784,0.9667382835070292,0.07514628911502659,0.9907,0.9876625659942627,0.028399731131619775
28,0.9792333333333333,0.9677398103078206,0.07165771280179421,0.9904,0.9875641645431519,0.028661964035197163
29,0.9788333333333333,0.9676421545982361,0.0724919642728443,0.9918,0.9882542163848876,0.026395611443486997
30,0.9796833333333334,0.9686357822736105,0.06837411349760368,0.9918,0.9891326131820679,0.025844269981398247
31,0.97915,0.9677265858650208,0.07147114039647083,0.9919,0.9889000363349915,0.02755379561333102
32,0.98015,0.9686899484634399,0.07029488982545833,0.9918,0.9890380568504333,0.025562800606747624
33,0.97995,0.9684622676531474,0.07158058392914633,0.9917,0.9887437860488891,0.0268601432580268
34,0.98035,0.9686292629877726,0.06869306743734827,0.9915,0.9884104639053345,0.027127727681206307
35,0.98005,0.9688979769388835,0.06822551760245114,0.9918,0.9886865654945374,0.02826058148511802
36,0.9799666666666667,0.9694338009834289,0.06831180560830981,0.9901,0.9870754760742187,0.031085330188530498
37,0.9804666666666667,0.9693396871884664,0.06739831555945178,0.9918,0.9891171819686889,0.025773692204564578
38,0.98045,0.969830348555247,0.06730590210712205,0.9913,0.9884776741027832,0.027589258664828958
39,0.9809333333333333,0.9700658200581869,0.06659368045516312,0.992,0.9893313798904418,0.024826854233408812
40,0.9813333333333333,0.9708214413324991,0.06523338016336784,0.9926,0.9888471374511719,0.02594203794496716
41,0.9810833333333333,0.9708289170265197,0.06395575198850904,0.9914,0.9888453686714173,0.02829750499515212
42,0.9806833333333334,0.9705174845377604,0.06574397927460571,0.9925,0.9892203915596008,0.024844830501812975
43,0.9817,0.9709427609443665,0.06595267254241431,0.9913,0.9889871040344238,0.026146824561565883
44,0.98025,0.9700713890075684,0.06615142630826061,0.9921,0.9894428717613221,0.027096750736591638
45,0.98105,0.9704834317207336,0.06525749307361742,0.9911,0.9886225328445435,0.028375991930096642
46,0.98125,0.9708915816307068,0.06434110045426836,0.9921,0.989725676059723,0.025687330943270352
47,0.9826666666666667,0.9721369604110718,0.062042958100605755,0.9923,0.9893766052246094,0.025911671321594623
48,0.98105,0.9708334060668945,0.06493194894039382,0.9922,0.9893729723930359,0.025612448410084473
49,0.98145,0.970821138604482,0.06582831831139822,0.9927,0.989739516544342,0.02463152062337613
