epoch,acc,acc_likelihood,loss,val_acc,val_acc_likelihood,val_loss
0,0.1015625,0.0961875207722187,3.6013582348823547,0.177,0.12890593942403794,2.4200592697143555
1,0.109375,0.13298931531608105,3.164303481578827,0.3039,0.17919553332328797,2.0834190731048583
2,0.15625,0.16783255338668823,2.7645223736763,0.3957,0.2336223897218704,1.8538066583633424
3,0.25,0.21492762118577957,2.4623910188674927,0.461,0.2882560314655304,1.6801323493957518
4,0.359375,0.29303131252527237,2.064776122570038,0.4942,0.3276396168231964,1.5687677684783936
5,0.3828125,0.3148549869656563,1.9447070360183716,0.5213,0.3604694103717804,1.4750630819320678
6,0.4140625,0.34621941298246384,1.6126512587070465,0.5525,0.394251268863678,1.3878375673294068
7,0.4609375,0.3494280129671097,1.6830289661884308,0.5764,0.42417405185699464,1.3107137378692626
8,0.484375,0.34229496121406555,1.6461905241012573,0.5889,0.446609859085083,1.2617097778320312
9,0.546875,0.4190246909856796,1.4044637978076935,0.6014,0.4661804292201996,1.2234875202178954
10,0.5390625,0.42682303488254547,1.2948179841041565,0.619,0.4847748776435852,1.174660364341736
11,0.6171875,0.4480714723467827,1.3324442356824875,0.6375,0.5031058550834656,1.121272585964203
12,0.5859375,0.4631944075226784,1.278414011001587,0.6515,0.5192670815467835,1.0785580702781676
13,0.6328125,0.4950362294912338,1.1620070934295654,0.6633,0.5348167900085449,1.0406460731506348
14,0.671875,0.5091476589441299,1.075457975268364,0.6735,0.5476217679977416,1.005819413471222
15,0.6171875,0.5272241830825806,1.0670509040355682,0.6825,0.5588022610664368,0.9744244375705718
16,0.6484375,0.5186846703290939,1.0022290796041489,0.6905,0.5692350726127624,0.9474075228691101
17,0.703125,0.5660844594240189,0.8380026370286942,0.6991,0.5780308455467225,0.9299342586994171
18,0.7734375,0.6052446663379669,0.7777871787548065,0.7063,0.5866980958938599,0.9126104076385498
19,0.7578125,0.5966883450746536,0.7936299592256546,0.7121,0.5938526873588562,0.8946198868751526
20,0.7734375,0.6185716837644577,0.8007098585367203,0.7172,0.599016672039032,0.8787181644916534
21,0.75,0.5915489047765732,0.8322822153568268,0.7218,0.6037866817474365,0.8705085658073425
22,0.7578125,0.6262433677911758,0.7027210295200348,0.7229,0.6068558323860168,0.8668705790042878
23,0.7578125,0.6297521591186523,0.7030512541532516,0.7243,0.6098628670692444,0.8644676391601562
24,0.7734375,0.6461755037307739,0.630036935210228,0.7236,0.6133678744316101,0.8656292201519012
25,0.8125,0.6569072604179382,0.6379955932497978,0.7231,0.6178834894180297,0.8633938112258911
26,0.78125,0.636307492852211,0.6832799315452576,0.7266,0.6229757996559143,0.8548991767406464
27,0.8046875,0.670636847615242,0.6063985228538513,0.7262,0.6267818474769592,0.8542043562412261
28,0.7734375,0.6530378758907318,0.6720876321196556,0.728,0.6322129408836364,0.8474842032909393
29,0.796875,0.6612452864646912,0.6598712503910065,0.7285,0.6369938178062439,0.8407060698270797
30,0.7734375,0.6235622763633728,0.732342541217804,0.7293,0.6416614638328553,0.8294174600124359
31,0.8515625,0.690679669380188,0.5468264371156693,0.7342,0.6473041389465332,0.8115917921543121
32,0.84375,0.689782589673996,0.5708508267998695,0.7399,0.6542728673934937,0.789098939037323
33,0.828125,0.6884478330612183,0.5271807014942169,0.7467,0.6596851567268371,0.7739253881454468
34,0.8515625,0.7016429454088211,0.546662725508213,0.7535,0.6644966820716858,0.7580824925899505
35,0.8515625,0.717512458562851,0.5050724297761917,0.7569,0.6685155457496643,0.7446158069133758
36,0.8515625,0.7454895526170731,0.4606005772948265,0.7604,0.6713605143547058,0.7339490171670914
37,0.8125,0.6711725890636444,0.6203967332839966,0.7603,0.674301275062561,0.7276526725769042
38,0.8515625,0.7235412448644638,0.4858587309718132,0.7617,0.67706010389328,0.7233316856861115
39,0.8515625,0.722477987408638,0.4970678985118866,0.7603,0.6792390067100524,0.7205039888262749
40,0.8125,0.7030409276485443,0.548620879650116,0.7606,0.6817007197380066,0.7169288402557373
41,0.8984375,0.7594607323408127,0.3620104603469372,0.761,0.6825395657539368,0.7181556205034256
42,0.828125,0.7420657128095627,0.4393785744905472,0.7624,0.682705552482605,0.7202992284536361
43,0.828125,0.7373307347297668,0.44801071286201477,0.761,0.6835736265182495,0.7219434599161149
44,0.8359375,0.7406529486179352,0.4508617967367172,0.7645,0.6872323172569275,0.7140483795523643
45,0.8359375,0.7279485911130905,0.4803064614534378,0.7693,0.6921814486503601,0.7034379360198975
46,0.8828125,0.7660786509513855,0.40620532631874084,0.7715,0.6959328966140748,0.6978997877359391
47,0.90625,0.7720239460468292,0.3899906650185585,0.7747,0.6994451734542847,0.689803726553917
48,0.890625,0.7838413864374161,0.3323398008942604,0.7763,0.702279522895813,0.6846414712429046
49,0.8984375,0.8053516000509262,0.33132485300302505,0.7774,0.7038624113082885,0.6829459741473198
