epoch,acc,acc_likelihood,loss,val_acc,val_acc_likelihood,val_loss
0,0.181640625,0.16008548764511943,2.934365913271904,0.5378,0.295226211309433,1.4703888326644898
1,0.361328125,0.27699942514300346,2.0328137576580048,0.7138,0.4676522057533264,1.0229812529563904
2,0.515625,0.3861141949892044,1.5723528787493706,0.7752,0.5819799836158752,0.7863965203285217
3,0.578125,0.45010020211338997,1.3075167909264565,0.8102,0.6626529136657715,0.6299813398838043
4,0.6640625,0.5185055565088987,1.0557735413312912,0.8363,0.7030452609062194,0.5474640564203263
5,0.67578125,0.5328842420130968,1.0347694382071495,0.8463,0.7297686899185181,0.5032386823415756
6,0.724609375,0.5935610737651587,0.8783529810607433,0.8562,0.7506531519889832,0.4678505409479141
7,0.751953125,0.6143952235579491,0.768595103174448,0.8632,0.7661832653045654,0.44173850823640826
8,0.751953125,0.6287827491760254,0.7530067432671785,0.8719,0.7772637400627136,0.4199189803361893
9,0.77734375,0.6623301170766354,0.7161186337471008,0.8816,0.7911186229705811,0.3937818081974983
10,0.783203125,0.6617162674665451,0.684741547331214,0.8865,0.8024269060134888,0.37773770036697385
11,0.810546875,0.6880738474428654,0.6031990293413401,0.8903,0.8147333662986755,0.3553954409956932
12,0.822265625,0.7066006176173687,0.5439724512398243,0.8961,0.8233018026351929,0.3420706445932388
13,0.81640625,0.7070508860051632,0.5590309454128146,0.893,0.8238051401138305,0.34391231803297995
14,0.82421875,0.7213497273623943,0.5261547807604074,0.8969,0.8315205023765564,0.332601651096344
15,0.853515625,0.7408961541950703,0.4855122100561857,0.9036,0.8409681981086731,0.3158662760496139
16,0.8515625,0.7528840191662312,0.4567905906587839,0.9055,0.8461220670700074,0.3091721686959267
17,0.869140625,0.7591713480651379,0.4544828701764345,0.9052,0.8481797810554504,0.31003050106167795
18,0.853515625,0.7598148696124554,0.4623647639527917,0.9068,0.8545943348884583,0.29706021921634673
19,0.892578125,0.7997194193303585,0.35775172617286444,0.9108,0.859175948047638,0.28605992574989797
20,0.8828125,0.7934718206524849,0.3694502506405115,0.9111,0.8610699096679687,0.2816878277540207
21,0.892578125,0.7926874905824661,0.37435821536928415,0.91,0.8629107872962951,0.2802768460512161
22,0.87109375,0.7925176694989204,0.3939641136676073,0.9142,0.86775503616333,0.2718535686999559
23,0.8984375,0.8120551183819771,0.31020561791956425,0.9138,0.8693332815170288,0.26768114250004293
24,0.880859375,0.8023847863078117,0.35899156890809536,0.9169,0.8715613399505615,0.26190961707234384
25,0.89453125,0.8124304041266441,0.34406114276498556,0.9182,0.8742069749832153,0.25587757301032543
26,0.91015625,0.8261221721768379,0.2970264386385679,0.9196,0.8756909446716309,0.25211314972937104
27,0.89453125,0.8238073512911797,0.335210632532835,0.9199,0.8776204523086548,0.24872609913051127
28,0.923828125,0.8429803624749184,0.2778358170762658,0.923,0.8830515615463257,0.24074555602818729
29,0.919921875,0.8413914740085602,0.2768405703827739,0.9244,0.885447780418396,0.23799821117818357
30,0.912109375,0.83954793587327,0.27092512836679816,0.927,0.8858307191848754,0.23581793351769448
31,0.91796875,0.8420628346502781,0.26191855408251286,0.9216,0.8830384594917298,0.24550340544879437
32,0.90625,0.8430503755807877,0.2966578248888254,0.9178,0.8813097127914429,0.2506952606111765
33,0.908203125,0.8438579961657524,0.27477645222097635,0.9202,0.8834445951461792,0.248840524071455
34,0.927734375,0.8511333391070366,0.2456610556691885,0.9225,0.8868374455451965,0.24080465721338987
35,0.935546875,0.8663069307804108,0.24970130110159516,0.9247,0.8892400609970093,0.23537217482998968
36,0.912109375,0.8528991341590881,0.25691966339945793,0.9257,0.8885446809768677,0.23768903730511665
37,0.9296875,0.8740156479179859,0.21914841933175921,0.9263,0.8863499403953552,0.24199368985891342
38,0.900390625,0.841914601624012,0.28323266562074423,0.9277,0.8892769947052002,0.2336596768349409
39,0.94140625,0.8754841685295105,0.2196138040162623,0.9283,0.8931124816894531,0.2269108538135886
40,0.93359375,0.8768052496016026,0.1883135288953781,0.9294,0.8955899742126465,0.22266795371621848
41,0.935546875,0.8806317448616028,0.21250651124864817,0.9286,0.8966730731964111,0.22371227460354567
42,0.923828125,0.864271454513073,0.24087311560288072,0.9296,0.8966150725364685,0.2243830143764615
43,0.94140625,0.8799558840692043,0.19557782029733062,0.9277,0.8964075706481933,0.22637426381111145
44,0.931640625,0.8756894804537296,0.21359301870688796,0.9275,0.8958835413932801,0.22729019745588303
45,0.92578125,0.8778869397938251,0.20897638564929366,0.9278,0.8965821039199829,0.22645353531241416
46,0.9296875,0.8799281418323517,0.2022137618623674,0.9274,0.8964810775756836,0.22780074379593135
47,0.951171875,0.8969823233783245,0.16317733470350504,0.926,0.8959983076095581,0.23141897271275522
48,0.953125,0.9024665765464306,0.1710524493828416,0.9266,0.8996729912757874,0.22505706450343133
49,0.92578125,0.8894759938120842,0.1842926423996687,0.9322,0.9045974781036377,0.2154660490181297
