epoch,acc,acc_likelihood,loss,val_acc,val_acc_likelihood,val_loss
0,0.12109375,0.11164529528468847,3.4663761854171753,0.209,0.14925349605083466,2.1672166595458986
1,0.1484375,0.1432845527306199,2.9755896627902985,0.3381,0.21294336423873902,1.8388030475616455
2,0.234375,0.20506269671022892,2.546891152858734,0.4727,0.2841525646686554,1.5658816522598267
3,0.2890625,0.2409303318709135,2.2266599535942078,0.5621,0.347025542974472,1.3846288877487183
4,0.390625,0.3050412926822901,1.8783694058656693,0.6089,0.40092608675956726,1.2456106140136718
5,0.4453125,0.3488782159984112,1.7156222611665726,0.6551,0.45058861179351806,1.1185395584106446
6,0.54296875,0.4024768993258476,1.4622860699892044,0.6873,0.48835197114944456,1.0241962209701538
7,0.57421875,0.42130663990974426,1.4155380874872208,0.7187,0.5209661264419556,0.9360665593147278
8,0.609375,0.4621504135429859,1.1979828029870987,0.7356,0.5471498660087586,0.8763141451835632
9,0.6484375,0.5090330503880978,1.1394423693418503,0.7495,0.5716139305114746,0.8205756468772888
10,0.6640625,0.5114401951432228,1.1069272011518478,0.7655,0.5977321300506592,0.7645164180278778
11,0.6171875,0.49273238331079483,1.1442364007234573,0.7766,0.6131998778343201,0.733895118522644
12,0.65625,0.5340033061802387,1.0419820621609688,0.7798,0.6223262130737305,0.7236100944042205
13,0.6640625,0.5372401773929596,1.0274584367871284,0.7869,0.6312449570655823,0.7059783400535583
14,0.71875,0.5686739161610603,0.8830141872167587,0.7904,0.6402223896026611,0.6914857505321502
15,0.71875,0.5789761170744896,0.9187743589282036,0.7946,0.6510404479980468,0.6742128230810165
16,0.71484375,0.5919113680720329,0.8775595501065254,0.8041,0.6655067850112915,0.6457027667284012
17,0.76171875,0.6217416226863861,0.7903067395091057,0.8125,0.6768686433792114,0.6211270716667175
18,0.77734375,0.6279881224036217,0.7414889186620712,0.8186,0.6826093775749207,0.6061255473852157
19,0.7265625,0.6211880221962929,0.7930184118449688,0.8196,0.690414820098877,0.5926857155323029
20,0.796875,0.6730297282338142,0.6412856876850128,0.821,0.699524566078186,0.5771543356895447
21,0.7734375,0.6572538763284683,0.6207411363720894,0.8211,0.7040695514678955,0.5742020517587662
22,0.76953125,0.6403999775648117,0.7083869837224483,0.8233,0.7099246520042419,0.5718439359426498
23,0.7578125,0.6334680542349815,0.7112874016165733,0.8235,0.7174267599105835,0.561962951028347
24,0.8046875,0.6620601117610931,0.6461773291230202,0.8258,0.7233541989326477,0.5527233600378036
25,0.8125,0.6885070130228996,0.6078409552574158,0.8281,0.7272396245956421,0.5459471683859826
26,0.8515625,0.7256646156311035,0.5206753276288509,0.83,0.728840521144867,0.5408931381225586
27,0.8359375,0.7224550992250443,0.4853367302566767,0.8304,0.7307999032974243,0.5350260446429252
28,0.81640625,0.704188771545887,0.5462804660201073,0.8325,0.7355121676445008,0.5257189327001571
29,0.8046875,0.7021278887987137,0.548911813646555,0.8413,0.7473033383369446,0.5005777710914612
30,0.83984375,0.7297336086630821,0.4831736907362938,0.8456,0.754640957736969,0.48760837092399595
31,0.8671875,0.7389652356505394,0.4672973155975342,0.8478,0.7595432466506958,0.47966613323688506
32,0.83984375,0.732408195734024,0.5164417680352926,0.8503,0.7624057646751404,0.47271880925893783
33,0.86328125,0.7316807731986046,0.4574628733098507,0.8507,0.7639602415084839,0.47086947687864306
34,0.83984375,0.7235881313681602,0.5118343085050583,0.8543,0.7689891325950623,0.4610605585575104
35,0.859375,0.7531453520059586,0.4534331001341343,0.8534,0.7702326372146606,0.45936088024377825
36,0.8359375,0.7386669889092445,0.5126642175018787,0.8559,0.7731458801269532,0.45694216713905333
37,0.85546875,0.7470931857824326,0.4243636205792427,0.8583,0.7763390797615052,0.45303057786226275
38,0.875,0.759252093732357,0.46739108115434647,0.8588,0.7790730979919434,0.448713036608696
39,0.87890625,0.7657783031463623,0.4000682048499584,0.8588,0.7811735488891601,0.4449876670718193
40,0.87890625,0.787142425775528,0.3785799369215965,0.8602,0.782309832572937,0.4448524737238884
41,0.84765625,0.7487233281135559,0.4442445673048496,0.8615,0.7833318442344666,0.44718417775630953
42,0.88671875,0.7912239655852318,0.35298028588294983,0.861,0.7842265036582947,0.4472006412625313
43,0.84765625,0.7626835852861404,0.4247436001896858,0.8633,0.7867982149124145,0.4439616048812866
44,0.8671875,0.7781622335314751,0.37777991220355034,0.861,0.7868299383163452,0.4488796330332756
45,0.8828125,0.7830719277262688,0.3585101533681154,0.8611,0.7890103306770325,0.4487060744524002
46,0.90234375,0.8025141730904579,0.36658820509910583,0.8611,0.7917653718948364,0.44827406961917876
47,0.90234375,0.8156169876456261,0.32021897938102484,0.8601,0.7927252990722656,0.45241541455984113
48,0.8671875,0.7938410490751266,0.3693346530199051,0.8616,0.7962443725585937,0.4454378815889358
49,0.8984375,0.7973409742116928,0.35834111273288727,0.8662,0.8002110236167908,0.4350351750791073
