epoch,acc,acc_likelihood,loss,val_acc,val_acc_likelihood,val_loss
0,0.078125,0.0897695180028677,3.580367684364319,0.21,0.14907274479866028,2.2025209270477295
1,0.140625,0.13570396415889263,3.008178234100342,0.3389,0.20156714777946472,1.8913770778656005
2,0.296875,0.22285092994570732,2.4531134963035583,0.4306,0.2522930065870285,1.6610081832885741
3,0.296875,0.23557046055793762,2.2957963943481445,0.5097,0.29770206823349,1.5014277803421021
4,0.359375,0.2879788316786289,2.003162682056427,0.5664,0.3445529742717743,1.3621302822113037
5,0.40625,0.3394099995493889,1.7464016675949097,0.6057,0.3852724569797516,1.2572524597167969
6,0.3828125,0.3065398260951042,1.9090363085269928,0.6339,0.42546297845840453,1.1634238862991333
7,0.5078125,0.40002091974020004,1.5133302807807922,0.6588,0.45927074208259583,1.0893575827598572
8,0.6171875,0.461585208773613,1.1764111667871475,0.6753,0.48546356010437014,1.0384071986198424
9,0.5703125,0.46126294881105423,1.3183262348175049,0.6882,0.5079670998573304,0.9948885135650635
10,0.5859375,0.4759196788072586,1.1669981330633163,0.6994,0.5250438097000122,0.9630797204017639
11,0.6796875,0.537408247590065,1.114408865571022,0.7116,0.5394574517250061,0.9337294171333314
12,0.6640625,0.5476363003253937,1.074827879667282,0.7203,0.5522313446998596,0.9073178995132446
13,0.65625,0.5256363600492477,1.0082198530435562,0.7246,0.5618603321075439,0.8868540967941284
14,0.7265625,0.5874056816101074,0.9004674404859543,0.7308,0.5707991250991822,0.8666635305404663
15,0.7109375,0.5702672153711319,0.9883287698030472,0.7345,0.5790019695281983,0.8469599597930908
16,0.7265625,0.5738242715597153,0.9365650415420532,0.743,0.5856250253677369,0.8276110288619996
17,0.6875,0.6070479452610016,0.737816572189331,0.7482,0.5924097187042237,0.8108172041416168
18,0.6953125,0.574825257062912,1.0261550098657608,0.7497,0.5982673224449158,0.800452577495575
19,0.7734375,0.6410684585571289,0.6850961148738861,0.7514,0.6025470301628113,0.7935601803779602
20,0.796875,0.6384625881910324,0.6768358796834946,0.754,0.6076796487808227,0.7851275782585144
21,0.7734375,0.6422093510627747,0.6638322919607162,0.7551,0.6129988493919373,0.7790372170448303
22,0.7578125,0.6334196329116821,0.7346872091293335,0.757,0.6188578157424927,0.7680304961204529
23,0.8203125,0.6807333528995514,0.5856539607048035,0.7612,0.6248367487907409,0.7558459609985352
24,0.765625,0.6284608542919159,0.7133177816867828,0.7627,0.6305581214904785,0.7491302906990052
25,0.7890625,0.6446337848901749,0.7344721257686615,0.7646,0.6349026206970215,0.7398521008014679
26,0.8515625,0.6814290136098862,0.5706586241722107,0.7677,0.6376612761497498,0.7321257144451141
27,0.84375,0.7048467397689819,0.5046284571290016,0.7727,0.640241351890564,0.7231130507469177
28,0.8515625,0.7273330241441727,0.46600253134965897,0.7768,0.6452965449333191,0.7104544262886048
29,0.8359375,0.6973558515310287,0.5300658643245697,0.7807,0.6513138915061951,0.6981069243431092
30,0.8671875,0.7402897924184799,0.4573341980576515,0.7817,0.656128266620636,0.6904457066059112
31,0.8671875,0.7509932965040207,0.469241738319397,0.7844,0.6612415055274964,0.6837368305444718
32,0.8671875,0.7602364271879196,0.4383860155940056,0.788,0.6678418173789978,0.6704788516283036
33,0.8515625,0.7293231040239334,0.47917212545871735,0.7897,0.6739493383407593,0.6590750008106232
34,0.84375,0.7483529895544052,0.4335017651319504,0.7924,0.6793813670158386,0.6508875985145569
35,0.8203125,0.7122479528188705,0.6290938556194305,0.7923,0.6834999550819397,0.6451139390230178
36,0.8359375,0.7060939073562622,0.49827855825424194,0.794,0.6856318021774293,0.6450532325506211
37,0.8125,0.7174602895975113,0.5422315001487732,0.7926,0.6864647259712219,0.649995487356186
38,0.8203125,0.7316938042640686,0.45843715220689774,0.7921,0.6868826113700867,0.6546886976957321
39,0.8515625,0.7611755281686783,0.43385617434978485,0.7922,0.6875720410346985,0.6569714559555053
40,0.8828125,0.7698546797037125,0.4264385998249054,0.7931,0.6887906772613526,0.6545530941009522
41,0.9296875,0.8161582052707672,0.268218319863081,0.7937,0.6906855810165405,0.6517927031993866
42,0.9140625,0.8058848828077316,0.353068470954895,0.7953,0.6922972823143005,0.6474883330583573
43,0.8828125,0.758599117398262,0.42038511484861374,0.7978,0.6946316198348998,0.6392815301179886
44,0.84375,0.7586440443992615,0.4563501998782158,0.8025,0.6981743316650391,0.6277411099433899
45,0.90625,0.7830248475074768,0.33709828555583954,0.8051,0.7019862682342529,0.6176083992481232
46,0.875,0.788059800863266,0.3943229988217354,0.8067,0.7048848670959472,0.6132825712680816
47,0.875,0.7568330764770508,0.4316534399986267,0.8081,0.7076479614257812,0.6093628146409988
48,0.921875,0.808128610253334,0.32473868876695633,0.8079,0.7099831663131714,0.6080921929121017
49,0.9140625,0.8037470877170563,0.3124883286654949,0.8089,0.710745474910736,0.6096843836784362
