epoch,acc,acc_likelihood,loss,val_acc,val_acc_likelihood,val_loss
0,0.1328125,0.1286869877949357,3.223210394382477,0.4156,0.21256530680656432,1.765722201538086
1,0.28515625,0.23281368473544717,2.3242563605308533,0.6468,0.3775329928874969,1.2012318420410155
2,0.40234375,0.3131054313853383,1.9009977355599403,0.7551,0.5096951738357544,0.8912021674156189
3,0.474609375,0.3789980001747608,1.5967891290783882,0.7904,0.6009713914871215,0.7260468109607696
4,0.546875,0.4360681939870119,1.3856675177812576,0.8148,0.6470643064498901,0.6354591589927673
5,0.607421875,0.49460367672145367,1.195616152137518,0.8192,0.6750821795463562,0.5946877125740051
6,0.583984375,0.4931223914027214,1.2057375609874725,0.8403,0.7126539534568787,0.5326483698606491
7,0.68359375,0.5551665648818016,1.0312633402645588,0.8477,0.7366387321472168,0.49243516583442687
8,0.662109375,0.5547823403030634,0.9840821735560894,0.8588,0.7550946934700012,0.46263969234228136
9,0.703125,0.591156117618084,0.8863931745290756,0.8657,0.7735459520339966,0.4305891751885414
10,0.705078125,0.5947276875376701,0.9209925681352615,0.875,0.7825159652709961,0.40832304813861847
11,0.744140625,0.6353436633944511,0.7266904748976231,0.8809,0.7924122341156006,0.3853452075481415
12,0.76171875,0.6453941091895103,0.7678125165402889,0.8893,0.8042088322639466,0.3639610840797424
13,0.740234375,0.6319557651877403,0.7554622180759907,0.8886,0.8084307764053345,0.36013558760881426
14,0.75,0.6450190506875515,0.70982944406569,0.8894,0.8112433451652526,0.3542798193752766
15,0.806640625,0.677534144371748,0.6616542767733335,0.8996,0.8225989663124085,0.3319248281061649
16,0.810546875,0.6929103322327137,0.5920553281903267,0.9066,0.8334552217483521,0.3143593901216984
17,0.8046875,0.6929841637611389,0.6014136150479317,0.908,0.8371822741508483,0.3068668771982193
18,0.8359375,0.7195954583585262,0.556941531598568,0.9103,0.8427628036499023,0.29690811818242074
19,0.806640625,0.7084823399782181,0.5802617371082306,0.9135,0.8465666791915893,0.2904152730107307
20,0.84765625,0.7307773754000664,0.510220855474472,0.9162,0.8502400857925415,0.2852574306994677
21,0.845703125,0.7364348955452442,0.49721361696720123,0.9153,0.8536514470100403,0.2811239970803261
22,0.837890625,0.7274522073566914,0.5612154267728329,0.9161,0.8562713522911072,0.2759178854584694
23,0.859375,0.7629485055804253,0.4475095309317112,0.9215,0.8617639790534973,0.2623253750562668
24,0.833984375,0.7532455809414387,0.48187941312789917,0.922,0.863078484916687,0.2630676884353161
25,0.873046875,0.7659771516919136,0.42995523754507303,0.9219,0.8672622546195984,0.25999560365378854
26,0.845703125,0.7560105361044407,0.48666455317288637,0.9241,0.8701604251861572,0.2529656571805477
27,0.837890625,0.754028681665659,0.4965900592505932,0.9275,0.8735718608856201,0.2460320959687233
28,0.892578125,0.7898783162236214,0.3890265580266714,0.9279,0.8739004584312439,0.24544503786563873
29,0.87109375,0.777339868247509,0.43147619906812906,0.93,0.8808138671875,0.23677868174910546
30,0.869140625,0.7781478054821491,0.4502005949616432,0.9308,0.8832824985504151,0.23234636825323104
31,0.865234375,0.783994410187006,0.395831685513258,0.9315,0.8853168213844299,0.22658276021629573
32,0.859375,0.786210224032402,0.42906173318624496,0.9351,0.8877928943634034,0.22062805478572844
33,0.890625,0.8092775121331215,0.36332322750240564,0.9369,0.8895937913894654,0.21720337367653847
34,0.89453125,0.8083039112389088,0.3657783064991236,0.9363,0.8902718609809875,0.21625145573616028
35,0.900390625,0.8205831088125706,0.31418015994131565,0.9348,0.8884364098548889,0.22293161220252514
36,0.908203125,0.81977603957057,0.29434726759791374,0.9349,0.8922744176864624,0.21997067563831807
37,0.890625,0.8261367119848728,0.3240933818742633,0.9369,0.897251602268219,0.21407798830121755
38,0.912109375,0.8305053971707821,0.3087300257757306,0.9377,0.8996891468048096,0.20810855810642243
39,0.8984375,0.8289925083518028,0.30967038590461016,0.9393,0.9003654767990112,0.2023493898063898
40,0.900390625,0.8255946524441242,0.34438350051641464,0.9365,0.8978355106353759,0.2078095045953989
41,0.9375,0.8526015765964985,0.23969763657078147,0.9375,0.8965572576522827,0.2102579897299409
42,0.89453125,0.827760923653841,0.3029177300632,0.9367,0.8987867995262147,0.21146419780701398
43,0.90625,0.838956743478775,0.2971628401428461,0.9363,0.8985604268074036,0.21367376913428307
44,0.90625,0.837129857391119,0.29607337061315775,0.9369,0.9011992874145508,0.20713816433548926
45,0.916015625,0.8466388620436192,0.2828521942719817,0.9383,0.9027123476028442,0.20730072739869357
46,0.90625,0.8536065444350243,0.2585943965241313,0.9382,0.906897993183136,0.20174297731220722
47,0.91796875,0.8517424277961254,0.25603270437568426,0.9407,0.9099927316665649,0.19603284451141953
48,0.908203125,0.8436373732984066,0.3011681158095598,0.9434,0.911879111289978,0.19107643276378514
49,0.923828125,0.8614783361554146,0.2390188481658697,0.9431,0.9121217960357666,0.1912044530697167
